"id","fqdn/ip","port","severity","finding","cve","cwe"
"service","medle.fabrique.social.gouv.fr/51.11.227.220","443","INFO","HTTP","",""
"pre_128cipher","medle.fabrique.social.gouv.fr/51.11.227.220","443","INFO","No 128 cipher limit bug","",""
"SSLv2","medle.fabrique.social.gouv.fr/51.11.227.220","443","OK","not offered","",""
"SSLv3","medle.fabrique.social.gouv.fr/51.11.227.220","443","OK","not offered","",""
"TLS1","medle.fabrique.social.gouv.fr/51.11.227.220","443","INFO","not offered","",""
"TLS1_1","medle.fabrique.social.gouv.fr/51.11.227.220","443","INFO","not offered","",""
"TLS1_2","medle.fabrique.social.gouv.fr/51.11.227.220","443","OK","offered","",""
"TLS1_3","medle.fabrique.social.gouv.fr/51.11.227.220","443","INFO","not offered + downgraded to weaker protocol","",""
"ALPN_HTTP2","medle.fabrique.social.gouv.fr/51.11.227.220","443","OK","h2","",""
"ALPN","medle.fabrique.social.gouv.fr/51.11.227.220","443","INFO","http/1.1","",""
"cipherlist_NULL","medle.fabrique.social.gouv.fr/51.11.227.220","443","OK","not offered","","CWE-327"
"cipherlist_aNULL","medle.fabrique.social.gouv.fr/51.11.227.220","443","OK","not offered","","CWE-327"
"cipherlist_EXPORT","medle.fabrique.social.gouv.fr/51.11.227.220","443","OK","not offered","","CWE-327"
"cipherlist_LOW","medle.fabrique.social.gouv.fr/51.11.227.220","443","OK","not offered","","CWE-327"
"cipherlist_3DES_IDEA","medle.fabrique.social.gouv.fr/51.11.227.220","443","INFO","not offered","","CWE-310"
"cipherlist_AVERAGE","medle.fabrique.social.gouv.fr/51.11.227.220","443","INFO","not offered","","CWE-310"
"cipherlist_GOOD","medle.fabrique.social.gouv.fr/51.11.227.220","443","INFO","not offered","",""
"cipherlist_STRONG","medle.fabrique.social.gouv.fr/51.11.227.220","443","OK","offered","",""
"cipher_order","medle.fabrique.social.gouv.fr/51.11.227.220","443","OK","server","",""
"protocol_negotiated","medle.fabrique.social.gouv.fr/51.11.227.220","443","OK","Default protocol TLS1.2","",""
"cipher_negotiated","medle.fabrique.social.gouv.fr/51.11.227.220","443","OK","ECDHE-RSA-AES128-GCM-SHA256, 256 bit ECDH (P-256)","",""
"cipherorder_TLSv1_2","medle.fabrique.social.gouv.fr/51.11.227.220","443","INFO","ECDHE-RSA-AES128-GCM-SHA256","",""
"FS","medle.fabrique.social.gouv.fr/51.11.227.220","443","OK","offered","",""
"FS_ciphers","medle.fabrique.social.gouv.fr/51.11.227.220","443","INFO","ECDHE-RSA-AES128-GCM-SHA256 ECDHE-RSA-AES256-GCM-SHA384","",""
"FS_ECDHE_curves","medle.fabrique.social.gouv.fr/51.11.227.220","443","OK","prime256v1 secp384r1 secp521r1","",""
"TLS_extensions","medle.fabrique.social.gouv.fr/51.11.227.220","443","INFO","'renegotiation info/#65281' 'server name/#0' 'EC point formats/#11' 'session ticket/#35' 'next protocol/#13172' 'max fragment length/#1' 'application layer protocol negotiation/#16' 'extended master secret/#23'","",""
"TLS_session_ticket","medle.fabrique.social.gouv.fr/51.11.227.220","443","INFO","valid for 600 seconds only (<daily)","",""
"SSL_sessionID_support","medle.fabrique.social.gouv.fr/51.11.227.220","443","INFO","yes","",""
"sessionresumption_ticket","medle.fabrique.social.gouv.fr/51.11.227.220","443","INFO","not supported","",""
"sessionresumption_ID","medle.fabrique.social.gouv.fr/51.11.227.220","443","INFO","not supported","",""
"TLS_timestamp","medle.fabrique.social.gouv.fr/51.11.227.220","443","INFO","random","",""
"clientAuth","medle.fabrique.social.gouv.fr/51.11.227.220","443","INFO","none","",""
"cert_numbers","medle.fabrique.social.gouv.fr/51.11.227.220","443","INFO","1","",""
"cert_signatureAlgorithm","medle.fabrique.social.gouv.fr/51.11.227.220","443","OK","SHA256 with RSA","",""
"cert_keySize","medle.fabrique.social.gouv.fr/51.11.227.220","443","INFO","RSA 2048 bits (exponent is 65537)","",""
"cert_keyUsage","medle.fabrique.social.gouv.fr/51.11.227.220","443","INFO","Digital Signature, Key Encipherment","",""
"cert_extKeyUsage","medle.fabrique.social.gouv.fr/51.11.227.220","443","INFO","TLS Web Server Authentication, TLS Web Client Authentication","",""
"cert_serialNumber","medle.fabrique.social.gouv.fr/51.11.227.220","443","INFO","03B9C706A7A1755FDA86D2D4621AD8EDFB1D","",""
"cert_fingerprintSHA1","medle.fabrique.social.gouv.fr/51.11.227.220","443","INFO","232FEF603FE669945447F164C2A58ADD6757ECDF","",""
"cert_fingerprintSHA256","medle.fabrique.social.gouv.fr/51.11.227.220","443","INFO","A25FD14B078CCEB418AD0F6927A25E5BCFC2B1924E836E71E5E1433196E0F8C0","",""
